id,action,coordinates,button,delta,distance,speed,user_id,timestamp
64028.0,pressed,"(730, 431)",1,6.563023451244848,33.768584580871064,699.8559147746398,52.270322005350245,2025-03-21 06:24:27.103572+00
64029.0,released,"(730, 431)",0,2.1896722801204347,58.57339083098208,678.4321625223724,52.270322005350245,2025-03-21 06:24:27.10914+00
64030.0,pressed,"(646, 471)",1,4.368588895546081,18.100036039689122,694.5653078144578,52.270322005350245,2025-03-21 06:24:27.114183+00
64031.0,released,"(646, 471)",1,5.1866198761219335,41.30261496239773,684.936854721792,52.270322005350245,2025-03-21 06:24:27.119519+00
64032.0,pressed,"(94, 92)",1,4.026609302340972,54.42714385673186,669.8355180270006,52.270322005350245,2025-03-21 06:24:27.12451+00
64033.0,released,"(94, 92)",1,4.636660860766218,41.77178760523353,684.9332484287037,52.270322005350245,2025-03-21 06:24:27.129753+00
64034.0,pressed,"(94, 92)",1,2.2260591041384132,38.6542835461442,702.582862843067,52.270322005350245,2025-03-21 06:24:27.13469+00
64035.0,released,"(94, 92)",0,3.025099062552897,43.99861102880418,678.9749237594282,52.270322005350245,2025-03-21 06:24:27.140567+00
64036.0,pressed,"(94, 92)",1,5.996529414391765,39.17319246062671,702.9819691832876,52.270322005350245,2025-03-21 06:24:27.145353+00
64037.0,released,"(94, 92)",1,5.05934364995489,43.01288918822057,640.2161377847312,52.270322005350245,2025-03-21 06:24:27.150525+00
64038.0,pressed,"(94, 92)",1,3.6189439483569856,35.87058389544988,691.8408519117058,52.270322005350245,2025-03-21 06:24:27.155393+00
64039.0,released,"(94, 92)",1,7.648555526259343,53.791138460208415,680.8180203696501,52.270322005350245,2025-03-21 06:24:27.160807+00
64040.0,pressed,"(94, 92)",1,2.5601382000195683,56.93704347130779,675.0272040890894,52.270322005350245,2025-03-21 06:24:27.166003+00
64041.0,released,"(94, 92)",1,4.276819068271874,41.37049103953495,680.88872599411,52.270322005350245,2025-03-21 06:24:27.171686+00
64042.0,pressed,"(713, 378)",1,3.9886874436430566,28.839500053738742,649.698780627064,52.270322005350245,2025-03-21 06:24:27.177173+00
64043.0,released,"(713, 378)",1,6.230075255522089,37.46596255751722,676.2172360285148,52.270322005350245,2025-03-21 06:24:27.182693+00
64044.0,pressed,"(728, 471)",1,5.096327382274389,40.86450765962153,684.8690029187536,52.270322005350245,2025-03-21 06:24:27.18946+00
64045.0,released,"(728, 471)",1,4.783669506930806,47.75978302968325,701.6807250172002,52.270322005350245,2025-03-21 06:24:27.195953+00
64046.0,pressed,"(617, 509)",1,1.311566592265522,32.62426202894439,671.7382610719727,52.270322005350245,2025-03-21 06:24:27.201631+00
64047.0,released,"(617, 509)",0,6.730068961264186,35.01277107422967,667.3849103026796,52.270322005350245,2025-03-21 06:24:27.207671+00
64048.0,pressed,"(369, 163)",1,4.564348370336526,47.811155639239246,671.9859586923094,52.270322005350245,2025-03-21 06:24:27.213521+00
64049.0,released,"(369, 163)",1,5.23132203522084,52.09348258104676,693.2433461116086,52.270322005350245,2025-03-21 06:24:27.219685+00
64050.0,pressed,"(445, 159)",1,3.5028735598122456,36.48845380894433,684.4435809909727,52.270322005350245,2025-03-21 06:24:27.225643+00
64051.0,released,"(445, 159)",1,3.1883424743658546,29.372223721141214,671.5659112895719,52.270322005350245,2025-03-21 06:24:27.231776+00
64052.0,pressed,"(17, 537)",1,7.998575516951374,75.54557627353002,687.2113258427778,52.270322005350245,2025-03-21 06:24:27.238154+00
64053.0,released,"(16, 537)",1,1.4535228434751746,50.53743663153831,680.968477586298,52.270322005350245,2025-03-21 06:24:27.243653+00
64054.0,pressed,"(36, 345)",1,2.8916019444344565,40.03435664298085,694.0419892040708,52.270322005350245,2025-03-21 06:24:27.249064+00
64055.0,released,"(36, 345)",1,7.960984305338161,51.39470701595957,668.9815179379171,52.270322005350245,2025-03-21 06:24:27.255455+00
64056.0,pressed,"(603, 402)",1,6.281492761997308,41.45982796350695,674.5973821471109,52.270322005350245,2025-03-21 06:24:27.260796+00
64057.0,released,"(603, 402)",1,4.34907493651516,51.37596315165304,673.630692049095,52.270322005350245,2025-03-21 06:24:27.266118+00
64058.0,pressed,"(602, 403)",0,7.493192628577306,44.298326238413395,657.5595901240957,52.270322005350245,2025-03-21 06:24:27.27194+00
64059.0,released,"(602, 403)",1,5.893720232792018,43.61711324232691,683.9541185020461,52.270322005350245,2025-03-21 06:24:27.277291+00
64060.0,pressed,"(694, 458)",1,5.465320183948839,41.568575578343285,683.4281434287758,52.270322005350245,2025-03-21 06:24:27.282811+00
64061.0,released,"(694, 458)",1,5.4511240342048355,28.230580926020274,679.5890161957144,52.270322005350245,2025-03-21 06:24:27.288345+00
64062.0,pressed,"(512, 150)",1,5.9304764344289875,62.08534325458257,675.9935073454502,52.270322005350245,2025-03-21 06:24:27.294164+00
64063.0,released,"(512, 150)",1,6.011385002594906,33.28905505797374,658.2817532153213,52.270322005350245,2025-03-21 06:24:27.299735+00
64064.0,pressed,"(580, 404)",1,9.391946105791913,29.104158497545228,673.2026345045971,52.270322005350245,2025-03-21 06:24:27.305852+00
64065.0,released,"(580, 404)",1,4.610214376654656,40.57579543308751,674.3715965981759,52.270322005350245,2025-03-21 06:24:27.312407+00
64066.0,pressed,"(678, 468)",1,4.6719056237035925,33.089676125546106,667.4781553077531,52.270322005350245,2025-03-21 06:24:27.318317+00
64067.0,released,"(678, 468)",0,2.5262136248585723,42.187266355048465,677.0930286710873,52.270322005350245,2025-03-21 06:24:27.335344+00
64068.0,pressed,"(26, 558)",1,4.896205226357964,49.582032746268865,685.5730771982956,52.270322005350245,2025-03-21 06:24:27.347103+00
64069.0,released,"(26, 558)",1,8.725773799089637,52.65742326594341,707.8051028642354,52.270322005350245,2025-03-21 06:24:27.358515+00
64070.0,pressed,"(474, 612)",1,6.968970004869313,50.85170147686799,682.130981538555,52.270322005350245,2025-03-21 06:24:27.370108+00
64071.0,released,"(474, 612)",1,3.9126645122493446,39.64807371279437,683.375570206919,52.270322005350245,2025-03-21 06:24:27.381573+00
64072.0,pressed,"(474, 612)",1,5.06008272904257,43.20031253726704,678.395625609585,52.270322005350245,2025-03-21 06:24:27.393097+00
64073.0,released,"(474, 612)",1,2.4071232488300107,46.78318476962609,650.7307461165918,52.270322005350245,2025-03-21 06:24:27.404618+00
64074.0,pressed,"(465, 624)",1,3.0617613114033873,25.126520021230448,679.1146062143392,52.270322005350245,2025-03-21 06:24:27.415096+00
64075.0,released,"(463, 625)",1,5.298882305227435,48.41024126184978,680.4157674951929,52.270322005350245,2025-03-21 06:24:27.422345+00
64076.0,pressed,"(30, 351)",1,4.011090794359094,15.427007124161685,86.94863168727929,2.0,2025-03-21 06:46:58.953068+00
64077.0,released,"(30, 351)",1,2.9108004212431635,50.40346598906489,47.114585528283165,2.0,2025-03-21 06:46:58.959948+00
64078.0,pressed,"(23, 546)",1,5.979681529475784,25.954849153583048,54.523210135004184,2.0,2025-03-21 06:46:58.966133+00
64079.0,released,"(23, 546)",1,4.835499826693352,28.151248228054087,49.47932345442135,2.0,2025-03-21 06:46:58.973316+00
64080.0,pressed,"(24, 339)",1,1.8648992566179214,22.302929007621444,32.46982943570702,2.0,2025-03-21 06:46:58.979207+00
64081.0,released,"(24, 339)",1,0.8497060676644237,23.700299681443102,67.14234221772531,2.0,2025-03-21 06:46:58.984801+00
64082.0,pressed,"(1218, 144)",1,3.8599770028514917,52.7409356914324,61.27899549030161,2.0,2025-03-21 06:46:58.990479+00
64083.0,released,"(1218, 144)",1,1.8234697131169444,39.40369688623298,61.865479205645705,2.0,2025-03-21 06:46:59.013189+00
64084.0,pressed,"(1088, 241)",1,1.2621771870586924,14.507975548521618,36.35918817807892,2.0,2025-03-21 06:46:59.019763+00
64085.0,released,"(1088, 241)",1,7.257938402804171,45.04212900685229,71.04191466404149,2.0,2025-03-21 06:46:59.025893+00
64086.0,pressed,"(424, 103)",1,4.8045782202694145,41.932422751414315,28.972234058115788,2.0,2025-03-21 06:46:59.032641+00
64087.0,released,"(424, 103)",1,4.469107243548994,27.187875377117116,58.80285640700406,2.0,2025-03-21 06:46:59.039556+00
64088.0,pressed,"(425, 102)",1,4.623188367698502,33.06696942029838,82.85683438714968,2.0,2025-03-21 06:46:59.085818+00
64089.0,released,"(425, 102)",1,2.7243356984140603,29.850559205789256,35.14195512303968,2.0,2025-03-21 06:46:59.099469+00
64090.0,pressed,"(976, 154)",1,5.821952330028337,49.725799044469326,41.50553405595842,2.0,2025-03-21 06:46:59.106989+00
64091.0,released,"(976, 154)",1,4.738599346534919,22.037098110079096,51.49477047631462,2.0,2025-03-21 06:46:59.114422+00
64092.0,pressed,"(701, 381)",1,3.485182688041176,31.46010609775727,42.44786518825701,2.0,2025-03-21 06:46:59.120026+00
64093.0,released,"(701, 381)",1,3.7847426309500003,25.718546690071953,26.74004853400801,2.0,2025-03-21 06:46:59.126891+00
64094.0,pressed,"(716, 474)",0,2.5450825735754092,15.669595953821458,51.02844462209041,2.0,2025-03-21 06:46:59.132406+00
64095.0,released,"(716, 474)",0,4.187514254196331,51.91638255054987,34.06544429410843,2.0,2025-03-21 06:46:59.138523+00
64096.0,pressed,"(651, 504)",1,4.520744238434972,18.184334208975876,57.10388645952772,2.0,2025-03-21 06:46:59.145203+00
64097.0,released,"(651, 504)",1,4.135433341740072,32.20129187487776,36.20863648649295,2.0,2025-03-21 06:46:59.15125+00
64098.0,pressed,"(54, 545)",1,5.110309114683172,12.592993936196645,73.24901607526309,2.0,2025-03-21 06:46:59.156861+00
64099.0,released,"(54, 545)",1,4.842976590476488,26.009294607569068,38.251200614956446,2.0,2025-03-21 06:46:59.162806+00
64100.0,pressed,"(29, 349)",1,5.461537077329214,34.219688214334575,45.16907725691487,2.0,2025-03-21 06:46:59.16852+00
64101.0,released,"(29, 349)",1,6.886194073843189,21.752660204976372,62.202758260545046,2.0,2025-03-21 06:46:59.174501+00
64102.0,pressed,"(442, 156)",1,6.186046954426161,35.86801850735655,31.53703525349067,2.0,2025-03-21 06:46:59.180497+00
64103.0,released,"(442, 156)",1,6.909179681020671,27.309589081119174,53.41189901906194,2.0,2025-03-21 06:46:59.18736+00
64104.0,pressed,"(465, 375)",1,3.3045315403475426,41.600825123986134,69.60714131423643,2.0,2025-03-21 06:46:59.193371+00
64105.0,released,"(465, 375)",0,3.9827702118226855,43.61760913340223,25.88775148158159,2.0,2025-03-21 06:46:59.198814+00
64106.0,pressed,"(677, 462)",0,6.307193367891935,24.132552392699882,52.769507877984566,2.0,2025-03-21 06:46:59.204798+00
64107.0,released,"(677, 463)",1,6.3429553428641725,30.76732859392957,53.89824191372635,2.0,2025-03-21 06:46:59.210455+00
64108.0,pressed,"(523, 152)",1,3.6427587649262363,31.834542264722327,61.72734307665966,2.0,2025-03-21 06:46:59.216534+00
64109.0,released,"(523, 153)",1,6.223167851563485,36.193492954346986,31.445739336828773,2.0,2025-03-21 06:46:59.22221+00
64110.0,pressed,"(554, 359)",1,3.112935766708117,30.143819962442656,30.193150803735854,2.0,2025-03-21 06:46:59.228372+00
64111.0,released,"(554, 359)",1,5.962111448283587,31.90210959342842,57.829123484253465,2.0,2025-03-21 06:46:59.234334+00
64112.0,pressed,"(657, 459)",1,4.947407598268718,27.565935252048806,54.45477009849779,2.0,2025-03-21 06:46:59.240696+00
64113.0,released,"(657, 459)",1,2.231128792187327,31.152398669720185,53.75739275518815,2.0,2025-03-21 06:46:59.247229+00
64114.0,pressed,"(330, 159)",1,4.131852356481186,42.979401935351326,55.19672314245464,2.0,2025-03-21 06:46:59.253354+00
64115.0,released,"(330, 159)",1,9.364535619390987,36.46083241211854,39.79962917632264,2.0,2025-03-21 06:46:59.258725+00
64116.0,pressed,"(544, 316)",1,5.405560725609989,37.01255639443369,53.48380545741505,2.0,2025-03-21 06:46:59.265068+00
64117.0,released,"(544, 316)",1,9.600899953436521,37.23070324135578,54.39608709948022,2.0,2025-03-21 06:46:59.271718+00
64118.0,pressed,"(624, 359)",0,2.1121469402499273,28.461912221189646,39.28472872960448,2.0,2025-03-21 06:46:59.278322+00
64119.0,released,"(624, 359)",1,6.5014835853276844,33.1882704357953,77.98661766717134,2.0,2025-03-21 06:46:59.284002+00
64120.0,pressed,"(849, 319)",1,-0.06867238361423134,19.148263216642555,57.10749381367681,2.0,2025-03-21 06:46:59.289676+00
64121.0,released,"(849, 319)",1,4.999529030170434,42.688076563169574,32.13044754196027,2.0,2025-03-21 06:46:59.295072+00
64122.0,pressed,"(666, 318)",1,6.2624347553026425,2.1703956765677965,59.84830412950745,2.0,2025-03-21 06:46:59.300952+00
64123.0,released,"(666, 318)",1,6.675780189992553,29.12851607664575,35.379774946590175,2.0,2025-03-21 06:46:59.306814+00
64124.0,pressed,"(654, 308)",1,3.401460550839174,41.408959771502744,61.806269056136784,2.0,2025-03-21 06:46:59.313111+00
64125.0,released,"(468, 309)",0,7.078180843953472,16.361320663706586,67.37893368511106,2.0,2025-03-21 06:46:59.318808+00
64126.0,pressed,"(502, 304)",1,3.932570479910611,33.99779917616851,37.68976522472434,2.0,2025-03-21 06:46:59.32439+00
64127.0,released,"(503, 304)",1,4.671805497775207,23.192335534209732,64.45064193866483,2.0,2025-03-21 06:46:59.329802+00
64128.0,pressed,"(608, 222)",1,4.1333555612867325,26.311967348111313,56.191713904047475,2.0,2025-03-21 06:46:59.335597+00
64129.0,released,"(607, 222)",1,2.727221298535337,39.459409606394374,62.33090239991735,2.0,2025-03-21 06:46:59.341161+00
64130.0,pressed,"(699, 311)",1,8.139439174841717,31.980569258851503,78.4518947398092,2.0,2025-03-21 06:46:59.349492+00
64131.0,released,"(699, 312)",1,5.096035634316154,9.656441321156372,46.31917825995694,2.0,2025-03-21 06:46:59.355255+00
64132.0,pressed,"(698, 312)",1,7.174636757317256,20.235744602684015,38.693957534637654,2.0,2025-03-21 06:46:59.361423+00
64133.0,released,"(698, 312)",1,7.0894224835292015,39.7533573488876,36.65728355561715,2.0,2025-03-21 06:46:59.368256+00
64134.0,pressed,"(735, 468)",0,3.064119571454034,34.489427181929976,37.762845725518424,2.0,2025-03-21 06:46:59.375116+00
64135.0,released,"(736, 468)",1,7.432254495343203,47.48135572524284,48.843474358788434,2.0,2025-03-21 06:46:59.381365+00
64136.0,pressed,"(838, 305)",1,6.0068284870986455,46.82647594013297,55.117279622249654,2.0,2025-03-21 06:46:59.387867+00
64137.0,released,"(838, 305)",1,2.9181962710542217,26.577548698532084,54.150361989950284,2.0,2025-03-21 06:46:59.394885+00
64138.0,pressed,"(44, 540)",1,5.897701662683009,55.03237805069489,62.40774873554036,2.0,2025-03-21 06:46:59.401619+00
64139.0,released,"(44, 540)",1,2.9540642302638647,30.244796698519107,50.19502837816861,2.0,2025-03-21 06:46:59.407542+00
64140.0,pressed,"(32, 339)",1,8.21291673595728,20.373314655909745,71.80301115735975,2.0,2025-03-21 06:58:13.340529+00
64141.0,released,"(32, 339)",1,6.627573489844193,23.663601340894225,46.03014750143066,2.0,2025-03-21 06:58:13.350888+00
64142.0,pressed,"(92, 144)",1,4.85770287561793,7.432748947105811,90.80253749884429,2.0,2025-03-21 06:58:13.358493+00
64143.0,released,"(92, 144)",1,7.529607236434368,46.070190082492815,59.385010216475095,2.0,2025-03-21 06:58:13.36561+00
64144.0,pressed,"(1224, 144)",1,1.8360247105929246,45.94761989043864,37.14263665375576,2.0,2025-03-21 06:58:13.372667+00
64145.0,released,"(1224, 144)",1,3.501317399759917,19.844925611866792,33.93661252908332,2.0,2025-03-21 06:58:13.381785+00
64146.0,pressed,"(1224, 144)",1,4.495160556519257,27.72115711618094,57.23708622864778,2.0,2025-03-21 06:58:13.389702+00
64147.0,released,"(1224, 144)",1,9.471369362851036,30.956075441125776,46.64805822011223,2.0,2025-03-21 06:58:13.395169+00
64148.0,pressed,"(1102, 240)",1,2.859034198253189,20.39646947857886,60.71000741138138,2.0,2025-03-21 06:58:13.401025+00
64149.0,released,"(1102, 240)",1,1.585388116518653,12.448979687288386,57.09856436860317,2.0,2025-03-21 06:58:13.406291+00
64150.0,pressed,"(321, 92)",1,2.1112289710034586,27.896423962230884,48.90756631014691,2.0,2025-03-21 06:58:13.411925+00
64151.0,released,"(432, 94)",0,6.8124317384112025,26.789205705407532,37.29809422897392,2.0,2025-03-21 06:58:13.417317+00
64152.0,pressed,"(979, 136)",1,3.8116154589222866,26.115887590112248,27.277291629712032,2.0,2025-03-21 06:58:13.423532+00
64153.0,released,"(979, 136)",1,4.681826671262773,32.22716062600965,43.302275718994686,2.0,2025-03-21 06:58:13.431356+00
64154.0,pressed,"(680, 375)",1,6.525665283348968,44.29519658525992,62.84598191485209,2.0,2025-03-21 06:58:13.437892+00
64155.0,released,"(680, 375)",1,4.683830744084177,26.96907280308274,53.21140616195306,2.0,2025-03-21 06:58:13.443799+00
64156.0,pressed,"(681, 478)",1,5.4082932090161115,31.70442998721363,31.31391831932018,2.0,2025-03-21 06:58:13.44976+00
64157.0,released,"(681, 478)",0,6.07043029521939,37.26870523744936,52.59771388776773,2.0,2025-03-21 06:58:13.455408+00
64158.0,pressed,"(705, 516)",1,4.138647216079569,35.54142926512749,55.77976069593255,2.0,2025-03-21 06:58:13.461453+00
64159.0,released,"(705, 516)",0,4.667365880140632,23.85576475552158,36.74213845698301,2.0,2025-03-21 06:58:13.46713+00
64160.0,pressed,"(447, 151)",1,5.483910804642023,30.96377123114036,52.305876589182915,2.0,2025-03-21 06:58:13.472938+00
64161.0,released,"(447, 151)",0,6.73635854610644,35.47539820169053,50.87313077669,2.0,2025-03-21 06:58:13.478509+00
64162.0,pressed,"(528, 390)",1,3.4152614716387015,18.716486624892223,32.85544553254066,2.0,2025-03-21 06:58:13.485103+00
64163.0,released,"(528, 390)",1,-1.0411518436595593,42.63539010796508,55.36681040522425,2.0,2025-03-21 06:58:13.491011+00
64164.0,pressed,"(660, 451)",1,6.359166298771294,44.31588905214111,58.41176789552352,2.0,2025-03-21 06:58:13.497147+00
64165.0,released,"(660, 451)",1,6.855431837500169,22.77219744555506,66.24576864762915,2.0,2025-03-21 06:58:13.502934+00
64166.0,pressed,"(543, 157)",1,5.400068324260344,31.936700183481687,65.80703078052355,2.0,2025-03-21 06:58:13.508997+00
64167.0,released,"(543, 157)",1,5.536586437913071,36.42278256671032,29.334959480643633,2.0,2025-03-21 06:58:13.514471+00
64168.0,pressed,"(517, 368)",1,3.871380211719659,24.543858436712473,35.93262440127316,2.0,2025-03-21 06:58:13.520431+00
64169.0,released,"(517, 368)",1,6.000366843069848,34.81613845688094,57.7255290081299,2.0,2025-03-21 06:58:13.526224+00
64170.0,pressed,"(657, 460)",1,6.706333639368377,31.632556262921653,57.706789263683135,2.0,2025-03-21 06:58:13.534691+00
64171.0,released,"(657, 460)",1,5.1129926828369685,15.320818223611992,57.72571529459072,2.0,2025-03-21 06:58:13.541408+00
64172.0,pressed,"(487, 584)",1,9.982496660014533,34.59161315978558,107.79097235982081,2.0,2025-03-21 06:58:13.547843+00
64173.0,released,"(487, 584)",1,1.872517824657241,18.998575837289643,58.56335766039751,2.0,2025-03-21 06:58:13.553547+00
64174.0,pressed,"(664, 664)",1,5.325923341712694,39.39202851662047,67.03348460270898,2.0,2025-03-21 06:58:13.561301+00
